count,Headers,
1,Plre Escape Mtrs,
1,"Ladies, & Misses Ready to Wear Glothing-Retail ",
1,Eye Glasses and Spectacles,
1,PLAN T PROTEC TION,
1,chemistsaComsultmg,
1,ESTATE PLAN N ING,
1,Oil Reilners,
1,Men's Pumlshlngs-rull Dress,
1,COMMERCIAL PRINTERS,
1,DISINFECTANTS,
1,SAUSAGE MFRS,
1,"Dyers & Cleaners , ",
1,Loans-Purniture & House- hold Goods,
1,Pederal Savings and Loan Associations,
1,Theatrical Agents  Thread MIrs-Cotton etc,
1,\'Credit Reports,
1,ffIndustrial Properties,
1,Engines-Diesel,
1,X-Ray Apparatus and Supplies,
1,0Hice & Toilet Partitions- Metal & Wood,
1,BAKERS 9 SUPPLIES AND EQUIPMENT,
1,RESTAURANTS-FAST FOOD,
1,CARPETS RUGS AND FLOOR COVE RINGS-W HOLE SALE,
1,Ignitlon Devices & Systems- Mfrs,
1,Building Maintenance Special- tics,
1,"Hides, Skins & Tallow  Home Builders",
1,Aocountants-Chartered,
1,Business Loans,
1,Extmct & Essence Mfrs ,
1,Steam Cleaning-Buildings,
1,"Physicians1 & Surgeons, Ex- change",
1,Jewelry Mfrs-Costume,
1,Rock Wool House InSulatio,
1,"wPRUSSES, BELTS and ELASTIC STOCKINGS",
1,Plumblng & Heating Supplies,
1,Metal Stampings-Mirs,
1,N EW S SERVICE BUREAUS,
1,Repairing,
1,BROADUAY ST,
1,OFFSET INC,
1,contractors-Industrial,
1,Stokers-Coal,
1,c1Wooden Boxes,
1,Asphalt Shingles & Roofing,
1,Sachets for Greeting, Cards
1,Beer & Aler-Wholesale and Re- tail  Belt Fasteners,
1,1\'Creameries,
1,"Abrasivesn-Mtrs ,",
1,Jobbing-carpenter & Maso,
1,INSULA'I'ION- FIBERGLAS and ROCK WOOIP-BALSAM- WOOL,
1,Oil Burner Dealersf Supplies,
1,CAULKING COMPOUNDS and GUNS,
1,Halls-Banqnet,
1,Antomobile Refinishing,
1,Hot Water Heating ,
1,Photo Engravers ,
1,Brokers-Invostment,
1,Planlng Mills  1Plaste1',
1,Spinnlng Travelers,
1,VIOLIN MAKERSAND REPAIRERS,
1,GASOLINE -WHOLESALE,
1,fTood Products-Prepared,
1,SILK SCREEN PROCESSING,
1,Jewelers' Tools & Machinery,
1,Womecn's Furnishings ',
1,NotiOns-lWhol,
1,FRUIT EXPRESS CO'S,
1,Suriace Plate Mfrs,
1,tRUBBER STAMPS,
1,Automoblles-Used Cars,
1,CITY DIRECTORY LIBRARIES,
1,TILE-NON-CERAMIC,
1,Civi1 Investigations,
1,ELECTRIC REFRIGERATION,
1,fTextile Mtrs-Specialty Blends,
1,Contractory Supplies and Equipment-Rental,
1,Poldlng Box Manufacturers,
1,ORTHOPTISTS,
1,Boovklet Printers,
1,cbrdage & Twine-Dzealem,
1,SEEDS- RETAIL,
1,LAMINATED METAIS-WIRE SHEET and TUBING,
1,Gas Heating,
1,zvcement and Cement Paint,
1,JEWELRY MANUFACTURING,
1,Stucco-Spray Painting,
1,Live Stock Dealers and Commis- sio,
1,Ironing Maohines,
1,ADVERTISING COUNSEL\n\nq AND SERVICE,
1,"Lime, Brick. Cement Sand, Hair, Plaster &c",
1,Rowad & Construction Machinery,
1,Varnish Mfrs,
1,Ty'pewritten Letters,
1,PIP. AND SMOKERS' ARTICLES-DEALERS,
1,0ttice & Toilet Partitions- Metal & Wood,
1,PET GROOMING,
1,RELIGIOUS ARTICLES,
1,Automobile Body Works,
1,Evefning Schools,
1,"BOOKS, NEWSPAPERS and PERIODICALS",
1,Water,
1,00ntractors-Gasoline Shovel Wofk,
1,OPTICAL GOODS-WHOLESA LE,
1,Transportation-Freight-Rail and Water ,
1,Women's Suits and Coats- Retail,
1,Tenting & Awning Manu- facturers  'Test Borlngs,
1,shipninq Supplies,
1,Lightlng Fixtures,
1,W'harves  Wigs & Beards,
1,HOUSE MOVERS AND SHORERS,
1,FUNDRAISERS,
1,AWNINGS AND CANOPIES,
1,Film Exchanges,
1,Plate Glass,
1,USED CARS,
1,Steam & Hot Water Heating Apparatus,
1,1kcarbide Tools,
1,castings ,
1,"Dept of Rhode Island 176 Benefit,",
1,AUTOMATIC TRANSMISSIONS,
1,Wharves  Wheel Alignment,
1,Rat Exterminatlo,
1,MUSICAL IN STRUMEN T,
1,t'uei Oil-Gasoline,
1,"Shirts, Collars & Cuffs Laun- d'ered",
1,"Books, Newspapers & Periodicals",
1,Merehant Tailors  Metal Checks,
1,FASTENERS-INDUSTRIAL,
1,REAL HTATE MANAGEMENT,
1,Vamlsh Mfrs & Dealers ,
1,l'TEXTILE ENGRAVERS,
1,Electric Rannes,
1,Shoes--Retall,
1,l' RUG CLEANING AND RENOVATING,
1,BAKERS SUPPLIES AND EQUIPMEN T,
1,-'-'Paving Contractors,
1,MOVING Agents UNITED VAN LINES. Inc. Tel. PLantations 1-2121 42 VJESTI'IELD STREET,
1,Underwear-Wholesale and J obbers,
1,jewelrydobbers,
1,Wax Engravers,
1,TEXTILE MFRS' SUPPLIES AND EQUIPMEN T,
1,SASH WINDOWS DOORS AND TRIM-DEALERS,
1,.'1'ractors & Engines,
1,BOLTS  & MACHINED PARTS,
1,"PAINTS, OILS and VARNISHES",
1,l'INSURANCE -BOILER,
1,Contractors-Maintenance,
1,Insurance Analysis,
1,Physicians' & Surgeons' Bx- change,
1,cement and Cement Paint,
1,Textile Mfrs-S'hoddy,
1,Decorators-Plag and Bunting,
1,MAll Prest Laundry Service,
1,Guide and right top lines,
1,BUSES-CHARTERED,
1,Lumber-Southern Yellow. 1 Pine,
1,f'I'illng, Cabinets and Supplies
1,Musicians  N ail Mfrs,
1,WEDDING ANNOUNCEMENTS AND INVITATIONS,
1,Freight Handlers,
1,CASH REGISTERS DEALERS AND REPAIRING,
1,Sealing-Por Mailing,
1,Printers-'-0ffset,
1,Credit Clothiers-Mems,
1,Worsted & Merino Goods Mfrs,
1,Finance and Loans,
1,Imsurance4-fire & Casualty,
1,Creameries,
1,MICROFILMING EQUIPMENT AND SERVICE,
1,Trailers-Gommer-cial- Repairers,
1,"Traps, Drums & Drummers Supplies",
1,2M5asons Building Materials,
1,Truck Painters,
1,xREAL ESTATE -PROPERTY MANAGEMENT,
1,Dispensaries ,
1,Draperies ,
1,SAILMAKERS,
1,COMBINATION STORM WINDOWS and DOORS,
1,NAME PLATES DECALCOMANIA TRANSFERS,
1,Dross Clothes Renting,
1,AUTOMOBILE TIRES DEALERS,
1,Prlntlng Machinery-Textlle,
1,SAVINGS AC COUNTS- CHRISTMAS CLUB,
1,CLAY PRODUCTS,
1,Vending Machines-Candy,
1,CONTRACTORS -ACOUSTICAL,
1,EXTRACI'S AND ESSENCE,
1,Furniture Loans,
1,Laces & Embroideries-Mtrs,
1,INSURANCE'-HOSPITAHZATION,
1,SEWING MACHINE ATTACHMENTS AND SUPPLIES,
1,"bldg tel GAspee 1-7345 if no answer call CEntredale 1-9236See 03,28 71 Buyers, Guide and right top1 cBrnier cards",
1,Tlnsm1ths ,
1,Abrasives,
1,Glock-Repairers,
1,Buildin-g Paper,
1,Autom0bile Clubs,
1,Bearings-Ball & Roller-Mfg,
1,Attomeys-Patent,
1,BICYCLES- MANUFACTURERS,
1,Manuiacturing Jewelers,
1,Brick Dealers,
1,MARINE SUPPLIE,
1,Annuities-Life Insurance,
1,Chemieals-Wholesale,
1,Heatmg Engineers ,
1,Driveways & Sidewalks-con- structio,
1,Garbide Tools,
1,Ruqs Shampooed & Deodorized,
1, TYPEWRITERS,
1,INSURANCE-OCEAN AND INLAND MARINE,
1,"Burglar and Fire Alarm Notification, Watchman,s Supervisory Service",
1,Cane for Chairs,
1,1Tool Steel,
1,Cork Insulation Board,
1,LIVE STOCK BREEDERS,
1,Bicycles-Mirs,
1,Safes-Mfrs,
1,Artists' smocks,
1,Steamship Agents,
1,RE SINS,
1,AUTOMOBILE PAINTING,
1,Dress Manufacturers  Dress Plaiting & Tucklng,
1,lSPRINKLER ALARM SYSTEMS,
1,Insurance-Real Estate,
1,Pace Brick,
1,CASH REGISTERS-MFRS,
1,Mail.lng Boxw & Tubes,
1,Chair Ganers ,
1,Asphalt Rooters,
1,Oil Dealers,
1,ASBESTOS GOODS AND MATERIALS,
1,contractors' Equipment,
1,HAIR GOODS  MANU- FAC TURERS,
1,Wlndow Ventilators,
1,Gmoperative Banks,
1,WOOLEN GOODS-JOBBE RS,
1,Regulator Mfrs-Temperature etc,
1, Hardwood Lumber,
1,Heavy HardwaremWholesale & Jobbers,
1,Grinding Attachments-Mfrs,
1,Radiator Mfrs-Amtomobile,
1,Tloor Coverings-Wholesale,
1,Textlles-Mendlng,
1,Tdys & Games-Mirs,
1,SILKS-WHOLESALE and JOBBERS,
1,,
1,PAPERHANGERS,
1,TROPHIES- DEALERS,
1,SPOR TING GOODS-WHOLESALE,
1,W'lagstone & Slate for Walks,
1,Saloons ,
1,Lodues,
1,lCONTRACTORSmASPHAL T PA VING,
1,Lahel Printers,
1,Safes-Dealers,
1,Asberstos Materials & Shingles ',
1,MARINE ENGINES-CHRYSLER,
1,PRINTERS ROLLERS-MFRS,
1,Pillow Sanitizing,
1,Importers ,
1,Radlo Dealers-Retail,
1,Shoes-Retail,
1,0ttice & Toilet Partitions- Metal,
1,BUILDING CONSULTANTS,
1,Advertislng,Dlrect Mall
1,Pearl JeWelry Mfrs,
1,BRAKE SERVICE,
1,MODELCRAFT and HOBBIES,
1,eOil-Jf\'uel,
1,Insurance c'ompaniw-Marine,
1, LOANS-INSURANCE,
1,Women's Apparel,
1, Insurance-jewelry,
1,INC CATHEDRAL MARS ,
1,1kWines' & Liquo-rs-Importers,
1,N0 SOLICITING CONTRIBUTIONS PLEASE,
1,"BOTTLERS-MINERAL, SPRING AND DISTILLED WATER",
1,Radio Sets & Parts-Mtrs,
1,INSURANCE-BOILER,
1,Oil Absorbents-l'lor Dry and Gal Flor Dry,
1,Offloe Stationery & Supplies,
1,I'urnlture Packers & Movers,
1,I'loor Sanding,
1,FREE ZERS-HOME FREE ZERS,
1,CONSTABLE S,
1,STORM. WINDOWS and DO0RS-- ALUMINUM,
1,ENGINEERS-AIR CONDITIONING AND HEATING,
1,ADDRESSING MACHINES ADDRESSOGRAPH-MULTIGRAPH CORP,
1,SPORTING GOODS-RETAIL- WHOLESALE,
1,\'RO0FING MATERIALS AND ASPHALT SHINGLES,
1, RE FRIGE RATION,
1,Ventilating Equipment,
1,Cotton & Woolen Waste  Counselors-at-Law,
1,Walls & Ash Gans-Galvanlzed,
1,& TREATY MANAGERS INC,
1,1Hm, Dvealers-Pedlers Supplied
1,"Badqes, Emblems and charms",
1,OFFICE movmc,
1,\'Rooiing Materials,
1,g'Seals-Notary & Corporation,
1,8AW8,
1,BROADCASTING STATIONS- RADIO and TELEVISION,
1,WHOLESALERETAIL,
1,Enamelinu,
1,0ttice Furniture,
1,GLASS DEALERS-STAINED AND LEADED,
1,SLIP COVERS MFRS,
1,PLUMBING' AND HEATING,
1,\'Steel Tubing,
1,FUR DEALERS-RAW,
1,Estates-OHices of ,
1,PUBLIC ADDRESS and 33m BQUIPHENT,
1,PLATERQ SUPPLIES AND EQUIPMENT,
1,SCALP TREATNENTS,
1,1'Directory Publishers,
1,\'Costume jewelry-Mfrs,
1,Old Gold,
1,Ru1ers-Paper,
1,"Steel Beams, Channels &c",
1,LEADED,
1,Greetlng Gards-Mfrs,
1,J\nElectroplating Supplies and \' Equipment,
1,Artosian & Driven 1Wells,
1,I'umaces and Furnace Repairs- Dealers,
1,Gontractors-Loading & Dis- charging,
1,JUDO AND KARATE- INSTRUCTIONS,
1,VASES,
1,LAMPS ANDLAMP SHADES-DEALERS,
1,00mmercia1 Org anizations  Commercia1 Paper,
1,Turners-W'ood ,
1,PUBLICITY COUNSEL AND SERVICE,
1,LEATHER FINISHERS,
1,Brakes,
1,Wall Cases & Cabinets,
1,Wheel Chairs-So-ld and Rented,
1,17 Hayes,
1,Pishing Tackle,
1,Garpenters,
1,PAINTERS' AND DECORATORS' SUPPLIES,
1,WEE BOARD-ENAMEL,
1,quu1dators,
1,Insu1ating Cfontractors,
1,INSURANCE -HOSPITALIZATION,
1,CONCRETE CONSTRUCTION- CONTRACTORS,
1,BOTTLERS-MINERAL SPRING AND DISTILLED WATER,
1, FLOOR FINISHES,
1,Steel-Cold Finished Steel & Steel Products,
1,-contractors-4Gasoline Shovel Work,
1,SURGICAL INSTRUMENTS,
1,DRIVING SCHOOLS,
1,BANQUET FACILITIES 4,
1,COMPUTER TRAINING SCHOOLS,
1,CONCRETE PRODUCTS,
1,Utllities-Public,
1,Tentlng & Awning Mfrs  Termite Control,
1,Reports-Mercantlle,
1,1Gutters,
1,Scientific lnstruments-Mfrs,
1,W'acuum GleanemRepairers,
1,Tmnks & Traveling Bags- Retail,
1,Bottlets' Supplies & Machinery,
1,Motion Picture Apparatus and Supplies,
1,CONTRACTORS-PAINTING,
1,Toilet Preparations-Wholesale ',
1, PLASTIC MOLDING -INJECTION,
1,"sun WINDOWS, DOORS and\nTizm-DBALSRB",
1,I'asteners,
1,Paving Contractors-Asphalt,
1,- FOREIGN,
1,Merchant T&ilors ,
1,Screw Mtrs-Phillips Recessed Head,
1,Elevator Repairing,
1,OIL-Fuel,
1,Avlatlon Insurance,
1,LADIES4 and MISSEQ READY-to- WEAR CLOTHING-RETAIL,
1,WOMEN4S APPAREL,
1,G-auges-Dial Indicator Dimen- sional Control,
1,Stampsr-Rubber. Stdel & Brass,
1,WASHER AND DRYER SALES AND SERVICE,
1,Restaurant Supplies 8, Equip- ment-Retall
1,WOMEN2S SUITS AND COATS- RETAIL,
1,8TAMPINGS-ME TAL,
1,Contractors' Supplies,
1,"Jewelers, Tools & Machinery",
1,CLOTHING-WOMEN'S WHOL,
1,1Artesian & Driven Wells,
1,BONDS,
1,Blanket & Curtain Cleansers,
1,I'tWALLPA PER AND PAINTS,
1,wood .,
1,Pub1ic Relations Counsel,
1,Plasterers' Ornaments-Model- ers & Gamers,
1, NEWSPAPE RS- DAILY,
1,CHILDREN'S-INFANTS' WEAR-RETAIL,
1,Asphalt Shingles & Roofing\n\ni,\n\n0.
1,QPMYlNG-TREEB,
1,Artists' Reproduction'Servlee ft,
1,\'Electric Motors-Repaired and Rebuilt,
1,f-'Emblems-I'raternal,
1,MASS 02111 DISH WASHERS-GAS,
1,Gasoline Filling station Equip- ment,
1,ANSWERING SERVICE,
1,Draftsma,
1,HAIR GOODS  MANUFAC- TURERS,
1,ToolS-Contractors & Electric,
1,Warehouses-cold Storage,
1,Plainfleld,
1,DATA COMMUNICATION N SERVICE,
1,Physiciany & Hospital Supplies -Dea1ers,
1,Paving Gontractors-Asphalt & Concrete,
1,Automobil'e Wheels,
1,Guns and AmunitiOn Mfrs,
1, MOVING- LOCAL and LONG DISTANCE,
1,Fishing Tackle and Rods-Mirs,
1,Blowers & Exhaust Pans-Mtrs,
1,WELDING,
1,WASHING MACHINES - DEA LERS,
1,Draln & Sewer Pipe  Drawing Materials,
1,GASOLINE COMPANIES,
1,Automatlc Heat,
1,Investigations-Private,
1,Weldlng Equipment,
1,SERVICES ASSOCIATION OF,
1,Platers'-Supplles & Equipment,
1,Gnncrelers & Rooters ',
1,CONCRETE PIPE-MANUFACTUR- ERS,
1,-'-'fire Cement & Clay,
1,CITY DIRECTORY LIBRARIES ',
1,,
1,lwCHAMBERS OF COMMERCE,
1,Phot0-Oiiset,
1,Stockers-Jcoal,
1,1'I'ur Repairing,
1,Mothrcycle Dealers,
1,TOILET PREPARATIONS-MANU- FACTURERS,
1,Penclng-Iro,
1,Reed &) Loom Harness Mfrs,
1,VENETIAN BLIND- CLEANERS AND REPAIRERS,
1,combing Aprons,
1,AIR CONDITIONERS- ROOM,
1,Laboratories-Medlcal,
1,STUCCO- SPRAY PAINTING,
1,Womem's Suits & Goats-Retail,
1,EVER CLIANE RB,
1,Belting Dealers,
1,Mercerizers,
1,BUILDERS' HARDWARE -WHOLE - SALE,
1,Reiniorcing Rod-Misc Iro,
1,\'App1iances-Electric,
1,1f'Dispensarles  Display Cabinets,
1,Carpet Cleaners & Layers  Carpet Mfrs,
1,Dmp I'orgings,
1,EMPLOYMEN T CONTRACTORS- TEMPORARY HELP,
1,OIIS-FUEL,
1,MOVING,
1,MUSICAL INSTRUMENT MANUFACTURERS,
1,Movers-I'urniture,
1,Tinsmiths  Tinware Mfrs,
1,-'-'Musicians  Nail Mfrrs,
1,Insurancxe Analysis,
1,Acoustic Apparatus & Devices,
1,00ntractors--Industrial Clean- ers,
1,PUMPMFRSAND DISTRIBUTORS,
1,Cabs-Taxl,
1,Funeral Deooratioans-Ploral,
1,Loans-Antomoblle,
1,-MANUFAC TURERS,
1,INSURANC E- 00 EAN AND INLAND MARINE,
1,Jewelry Tools & Machinery,
1,OONTRACTORS-TILE,
1,Honsehold I'nmltnre,
1,BROKE RS-INVESTMENT,
1,Financial & Business Reports,
1,BROKERS -NO TE,
1,READlNG-ROOMS,
1,Mimeolgraph Machines,
1,0ream,
1,Paint & Color Dealers-Whole- sale & Retail,
1,Folding Box Mfrs,
1,SMpping Tag Mirs,
1,SURETY BONDS,
1,Alkali,
1,Shin Builders,
1, PUBLISHERS-DIRECTORY,
1,SLIPPER MANUFACI' URERS,
1,BASKET DEALERS,
1,Rooting--Ti,
1,Stationers-Mig  Stationers-Mig & Wholesale,
1,CONSTRUCTION COMPANIES,
1,"Refri,qeratio",
1,I 'Electric T0018,
1,Beds & Bedding,
1,VOCATION COUNSELORS,
1,PAINTERS and DECORATORS,
1,Lumber Dealers-Used,
1,ALDERMEN,
1,Ellectric Ranges,
1,ESTIMATORS -GENERAL PAINTING,
1,FURNACE DEALERS SALES AND SERVICE,
1,ASSOCIATION OF PROVIDENCE,
1,MOVING AND STORAGE,
1,LAC ES and EMBROIDERIES- MANU FAC TURERS,
1,Mimeoart-Advertlslna,
1,PAR'I'ITIONS- TOILET,
1,Jewelers' T'ools & Machimery,
1,FOREIGN EXCHANGE and PASSAGE AG ENTS,
1,Deoorators-Interiovr,
1,PHOTOSTATS,
1,Engineers-Chem1ca1,
1,Fund Raising,
1,VENTILATOR MFRS,
1,Gemetery Memorials,
1,UPHOLSTE RING FABRICS AND MATERIAL,
1,Rooting Contractors,
1,Brass Founders  Brass Manufacturers,
1,Loans-Pumlture & House- hold Goods,
1,TEXTILE MFRS2 SUPPLIES AND EQUIPMENT,
1,BRUSH and BROOM DEALERS- WHOLESALE,
1,0rnamental Irb,
1,Enui.neers and Contractors,
1,KNIT GOODS -RETAIL,
1,BOTTLERS-WINES -WHOLESALE,
1,Shoe Dealers-Mews & Boys' -Retail,
1,\'-\'Drvers-Electric,
1,INSURANCE -HOSPI TALIZATION,
1,c'ement Building Blocks  cement Construction-00n- tractors,
1,LITHOGRAPHERS,
1,"STOCKS and BONDS BROWN, LISLE 8; MARSHALL ,",
1,Cleansers-Curtain and Drapery,
1,Contractors' Equipment,
1,Addressino-Mail,
1,Byeslght Specialists,
1,Jobbing-carpenter & Mason,
1,TRAFFIC BUREAUS and IANAGERS,
1,"Brick, Cement, Lime, Plastm\', Pipe &c",
1,BURLAP MANUFACTURERS AND DEALERS,
1,Textile Machine Parts-Mirs,
1,Men's Pumishings-Wholesale,
1,Payroll Service,
1,VACUUM C-LEANERS-MFRS,
1,Floral Decorations,
1,Children's and Infants' Clothing-Retail,
1, SAWS,
1,Advertising-Radio Broad,
1,Beer & ALe-Wholesale and Re- tall  Belt Fasteners,
1,BRUSH and BROOM MANUFAC- TURERS,
1,Gasoline-Wholesa1e,
1,. Milk Dealers-Wholesale,
1,Pillaw Sanitizing,
1,IPAINTING CONTRACTORS,
1,Tfading Stamp Co's,
1,Store Pronts-Glass,
1,Plasticiziers,
1,Corrugated Boxes,
1,Draitsmen's Supplies,
1,Hats-Men1s & Studentsh-Re- tail,
1,RE STAURANTS AND IDUNGES,
1,Draperles ,
1,Reirigerator Dealers-A'ir Con- ditioned,
1, INSIGNIAS,
1,Marine Batteries,
1,PACKAGING MATERIAL,
1,1Raw Hide,
1,TRUSSES BELTS AND ELASTIC STOCKINGS,
1,\'Schools-Beautv Culture,
1,CHALKSTONE AV,
1,Engineers-Market Analysis,
1,Electrotypers & Stetteotypers,
1,\'Stencils and Stamps,
1,Live Stock-Dealers & Commi& sio,
1,Electronic Equipment and Sup- plies,
1,Contractors,Whari Building
1,BROKERS-BUSINFSS,
1,Boile'r & Radiator Dealers- Steam & Water,
1,ELECTRIC RANGES,
1,WIRENS,
1,Jeweler-s-Special Order Work,
1, Public Relations Counsel,
1,l1PUBLISHERS -NEWS PAPER,
1,Stamping 2Works & Die, Cutters
1,Dfairy Supplies & Equipment- Dealers,
1,Stamns,
1,NEWSPAPER S-DAILY,
1, AUTOMOBILE FINANCING,
1,"BOTTLERS-MERAL, SPRING AND DISTILLED WATER",
1,MEN' S,
1,OPTICAL FINDINGS and SMALL STAMPINGS-MANUFACTURERS,
1,Health. Inventory,
1,FOOD FREEZER PLANS,
1,Jewelry Bnrnlshers,
1,Engineers-Marine,
1,Chimney Repairs,
1,"Transportation-Freight, Rail & Water ",
1,BUILDING PAINT ING,
1,SODA ASH,
1,"0il, Varnish & Paint Dealers- Retail",
1,COLD STORAGE WAREHOUS',
1,Clothing MWmen's & Misswes',
1,Insurance-Publlc Liability,
1,Woolen Goods Manufacturers  Workmews Compensation In,
1,1\n\nMach1nists-Automotive,
1,CORDAGE and TWINE- WHOLESALE,
1,Convevances-Public,
1,I'uel Pump Repair Service,
1,"Shooting, Galleries",
1,fcopper Mfrs,
1,lEI..ECTRICAL CONTRACTORS,
1,Warehouses-Eousehold Goods,
1,OFFICE UIPMENT,
1,Home Pumishings,
1,Pumlgation,
1,Electric Motor Rep'alrs,
1,EA 4252 BARRINGTON PARKWAY EAST PROVIDENCE Enamel Mfrs,
1,of the Living God 29 A Camp,
1,-'Pood Storage,
1,Spray Painters,
1,BUCKLFS AND SHOE ORNAMENTS,
1,Bottlers-Cereal and Fruit Beverages,
1,DE BT ADJUSTERS,
1,Carpet Cleaners & Layers  Warpet Lining,
1,Engineers-Consulting,
1,SEAPLING MACHINES-MFRS,
1,JIGS and FIXTURES,
1,Motion Picture Apparatus & Sup plies,
1,Office Space-For Rent,
1,Parquetry Flooring  Patent Attorneys,
1,LAMP SHADES AND FRAMES-DEALERS,
1,contr\'actors-Tile,
1,RENTAL SERVIC E-GENERAL,
1,Rock 'Wool House Insulation,
1,Paints & Colors-Artlsts',
1,Pollshing Grains,
1,STORAGE- FURS and GARMENTS,
1, LOANS-RE PAIR,
1,Pinishing Machinery,
1,3Airmcs BANKS,
1,f'Caustic Soda,
1,Manufacturing Space-Remtals,
1,India Rubber Goods  Industrial Fire Protectio,
1,CAFES,
1,l'METAL CHE CKS AND TAGS,
1,Woolen Goods-Jobbors,
1,Logan av,
1,information see page 146 Buyers' Guide and left side lines,
1,mc-ontractors-Trailer Service,
1,"SASH, WINDOWS, DOORS AND TRIM DEALERS",
1,Electric Lamps & Lights,
1,Iron Purrlng & Metal Lathing,
1,LOANS-HOME RE PAIRS,
1,Incinerators,
1,Purniture Dealers-Office Fur- niture,
1,1crushed Stone,
1,Weybosset cor Fenner sts,
1,Lo-ans-cohMakeLr,
1,Caulking Compounds and Guns,
1,SPONGES AND CHAMOIS- IMPORTERS AND WHOLESALE,
1,DRY ICE-MFRS AND WHOLESALE,
1,PR1NTERS,
1,LAUNDRY AGENCIES,
1,Contractors-Plumbers,
1,"TAPES, BINDINGS and NARROW FABRICS-MANUFACTURERS",
1,MUSIC PUBLISHERS,
1,Gontractors--Traller Service,
1,N ational Banks,
1,Nickel Platers  Nickel Silvewr Mfrs,
1,Cordage & Twine-Mfrs,
1,00ncreters and Rooters,
1,Loans-Furniture,
1,00ntractors-Trailer Service,
1,Electrotyperrs & Stereotypers,
1,STEEL DISTRIBUTORS AND WAREHOUSES,
1,METAL SPECIALTIES,
1,VIOLIN MAKERS AND REPAIRERS,
1,HOSPITAL BEDS-wm and RENTED,
1,Shelving and Lockers,
1,Druggists-Mfrs,
1,BAKERIES,
1,Hats-MeNs & Students'-Retail,
1,PROMOTERS,
1,DISINFECTAN T MANUFACTURERS,
1,MARINE INSURANCE,
1, AUTOMOBILE BATTE RIES,
1,GALVANIZED SHEET IRON,
1,Income Protectio,
1,Pnrnlture Storage,
1,contractors-cement & Gon- crate,
1,Plnmbers' Supplies,
1,HOUSE HOLD APPLIANCES-MANU- FACTURERS,
1,STOCK AND BOND BROKERS,
1,CORDAGE AND TWINE- MANUFACTURERS,
1,Automobile Upholstery Materials,
1,OILS-FUEL,
1,muliermaung Oils  I.umber-Eardwood,
1,Gontractors-Palnter5,
1,Mlllinery,
1,SOUVENIRS,
1,ts\nAgen\n  ship ,
1,"Catalo,q Printers",
1,"Cement ' Building Blocks  'Cement, Cement Paint & Cement Pipe",
1,CA LENDARS-MANUFACTURERS,
1,BUCKLES,
1,MOTELS,
1,1e'lilevator Repairing,
1,Leather-c alfskins,
1,HOS PITAL CARE ASSOCIATIONS,
1,Purn1ture Movers ,
1,Buslness Schools,
1,"feGasoline Shovel, Crane & Trailer Operators",
1,Buckle & Clasp Mfrs,
1,Loans Up to 5300,
1,Vibration Controls,
1,HAT MANUFACTURERS ,
1,Office Equipment and Supplies,
1,Religious Articles,
1,TEX TILE ENGRAVERS,
1,Loans-Pi'nance Companies,
1,Oil Heaters and Burners,
1,Pool Rooms  Portable Buildings-Mtrs,
1,Bug Extermination ',
1,Money Orders-Popular,
1,PACKING- FURNITURE,
1,Vlneg ar Mirs,
1,Bottlens-Wines-Wholesale,
1,Refrigeratorrs-Blectric & Gas,
1,Engineers-constmctlo,
1,EXTRACTS and ESSENCE-MANU- FAC TUR ERS,
1,Contractors-Industrih1 Clean- ers,
1,Paper-Drawing,
1,DUMBWAITERS,
1,Map Publishers,
1,Radio Dealers-Retall,
1,"Heating;Coa1, Gas & Oil",
1,Photography-Gommerdal',
1,Electric Motors-Repairers,
1,Theatrical Supplies and Equip- ment,
1,Photo-0Hset,
1,Vegotables,
1,CIGARS AND TOBAOOO-AWHbLH,
1,coal Dealers-Welsh Anthra- cite,
1,\'-\'Automobi1e Accessories,
1,RADIO AND TELEVISION- SALES AND SERVICE,
1,WASHER AND DRYER SALES AND SERVICE,
1,\'Automobile Batteries,
1,RECORDING STUDIOS-VOICE and SOUND,
1,IFUR CLEANERS AND DYERS,
1,FILTERS,
1,HOUSE AND BUILDING,
1,Dress Manufacturers  Dress Plaiting & Tueking,
1,2BELT FASTENERS,
1,PAINT- WHOLESALE and RETAIL,
1,Clothing Mfrs-Pants,
1,Stucco-Snrav Painting,
1,010cks-Dea1ers,
1,Ice Cream Gone-Mtrs,
1,GALVANIZED SHEET IRON ASH CANS and PAIIS,
1,Upholstevring Fabrics & Mate- rials,
1,C HARCOAL,
1,CAMERAS-DEALERS and REPAIRING ,
1,DOG AND CAT FOODS-MFRS,
1,Englneers & Gontractors,
1,Womens PnrniShings,
1,MDWARE -BUILDERS',
1,FORGINGS,
1,Ash Doo'rs & Ash Dumps,
1,A.lr conditioning Equipment,
1,Mans and Man Pins,
1,WALK DEALERS,
1,2TILE BOARD,
1, METAL GARAGES- MANUFAC' TURERS,
1,LADIES' AND MISSES' READY-TO. WEAR CLOTHING-RETAIL,
1,JOBBING and ALTERATIONS,
1,Splnning Travelers,
1,Seeds & Fertilizers,
1,Nlckel Platers  Nlckel Silver Mfrs,
1,Flour Deale'rS-Retail,
1,-'-'Automobile Body and Fender Works,
1,Electrical Appliances & Sup- plies,
1,DAIRY SUPPLIES AND EQUIPMENT- DEALERS,
1,Warehoeuses-Cold Storage,
1,Wiember Federal X-ray Apparatus and Supplies,
1,ering Contractors,
